"FIDs","AveDBH","AveHt.1","BasalArWtHt.1","Density","AveBasalAr","AveHt.2","BasalArWtHt.2","AveAGB","dem","aspect","slope","s1vv","s1vh","s1vvstd","s1vhstd","s1vvmd","s1vhmd","s1vvrvh","s1vvrvhmd","s1vhrvv","s1vhrvvmd","s1npdi","s1npdimd","p2hh","p2hv","p2hhrhv","p2hvrhh","p2npdi","l8r","l8r75smax","l8r25min","l8rmax","l8rmaxLST","l8rmaxRN","l8rmaxSVVI","l8rmin","l8rminLST","l8rminRN","l8rminSVVI","l8g","l8g75smax","l8g25min","l8gmax","l8gmaxLST","l8gmaxRN","l8gmaxSVVI","l8gmin","l8gminLST","l8gminRN","l8gminSVVI","l8b","l8b75smax","l8b25min","l8bmax","l8bmaxLST","l8bmaxRN","l8bmaxSVVI","l8bmin","l8bminLST","l8bminRN","l8bminSVVI","l8nir","l8nir75smax","l8nir25min","l8nirmax","l8nirmaxLST","l8nirmaxRN","l8nirmaxSVVI","l8nirmin","l8nirminLST","l8nirminRN","l8nirminSVVI","l8sw1","l8sw175smax","l8sw125min","l8sw1max","l8sw1maxLST","l8sw1maxRN","l8sw1maxSVVI","l8sw1min","l8sw1minLST","l8sw1minRN","l8sw1minSVVI","l8sw2","l8sw275smax","l8sw225min","l8sw2max","l8sw2maxLST","l8sw2maxRN","l8sw2maxSVVI","l8sw2min","l8sw2minLST","l8sw2minRN","l8sw2minSVVI","l8RNav2575","l8RNav75smax","l8RNavsmin25","l8RNmax","l8RNmin","l8SVVIav2575","l8SVVIav75smax","l8SVVIavsmin25","l8SVVImax","l8SVVImin","l8NS1av2575","l8NS1av75smax","l8NS1avsmin25","l8NS1max","l8NS1min","l8NS2av2575","l8NS2av75smax","l8NS2avsmin25","l8NS2max","l8NS2min","l8ndvi","l8evi","l8evi2","l8rvi","l8tcw","l8tcb","l8tcg","l8tcwgd"
269,8.6,6,6.3,947.86,0.01,6.02,6.26,17.0475,82.9463190184,15130.7055215,567.403374233,7.32131801644988,-13.967149746975,1.87647866654,0.00537498805392,7.569169774708,-14.0654195349209,21.2884677634249,21.6345893096289,-21.2884677634249,-21.6345893096289,-3.20328118836418,-3.33031981653979,-8.17460376500711,-15.8680112855006,7.69340752049348,-7.69340752049348,-0.31999046294804,2594.34355828,2886.07822086,2310.51840491,3075.33742331,2459.06441718,3053.05981595,2490.03834356,2154.34969325,3053.05981595,2482.79141104,2208.94325153,2789.5,2981.89417178,2539.21165644,3075.33742331,2459.06441718,3053.05981595,2490.03834356,2154.34969325,3053.05981595,2482.79141104,2208.94325153,1487.51993865,1565.12116564,1439.88650307,1613.38190184,1440.19785276,1507.39417178,1485.8803681,1413.70092025,1507.39417178,1476.59355828,1475.21932515,8977.78220859,9805.09355828,7931.54141104,9912.41257669,9619.02453988,7851.85429448,9733.15030675,7835.21319018,7851.85429448,9740.18251534,8027.8696319,7167.55368098,7476.40644172,6923.1303681,7681.84202454,7187.03374233,7129.92331288,7255.3696319,6816.07668712,7129.92331288,7256.01380368,6927.41104294,4073.28834356,4268.77300613,3878.63496933,4337.12576687,3856.65797546,4175.30521472,3907.76226994,3856.65797546,4175.30521472,3916.56595092,3971.84662577,15665.1226994,15867.9907975,14920.0291411,15939.559816,14402.8021472,10469.9846626,10567.0168712,10360.648773,10592.4447853,10299.708589,11099.6717791,11372.3742331,10629.6411043,11461.9846626,10487.1794479,13718.8297546,14112.2714724,13249.6196319,14273.547546,13067.1518405,0.551621955975041,1.19196798402031,1.04954815082598,3.4605217107568,11643.2245903367,11874.5251584345,3858.31617423473,7784.90841610193
270,9,5.9,6.2,1471.3,0.01,5.85,6.16,21.8775,85.6937212864,3737.20367534,3458.91577335,-6.650446737416,-13.3433292840178,0.0348244977011,0.00640012891635,-6.77705126358487,-13.4408149314408,6.69288254660179,6.66376366785594,-6.69288254660179,-6.66376366785594,-0.334748300642503,-0.329597772760781,-5.63240195046561,-14.5992338773364,8.96683192687084,-8.96683192687084,-0.443208448550104,3255.04134763,4468.45941807,2911.69984686,5142.57274119,3119.07350689,5142.57274119,2709.62480858,2709.62480858,5009.28024502,2788.97090352,4929.72741194,3141.27258806,3892.03062787,2954.30015314,5142.57274119,3119.07350689,5142.57274119,2709.62480858,2709.62480858,5009.28024502,2788.97090352,4929.72741194,1746.58958652,2307.01684533,1545.08269525,2667.48545176,1507.79938744,2667.48545176,1581.43491577,1486.46401225,2445.05359877,1629.59111792,2399.36447167,7385.90045942,8386.762634,6736.61562021,8978.17151608,7480.18529862,7338.35222052,8423.43950995,6243.10260337,7251.71209801,8649.47320061,7317.41347626,6830.47779479,8393.41807044,6245.31087289,9139.16845329,6684.54211332,8939.86370597,6250.22970904,6088.51454824,8682.02603369,6450.88973966,8667.7611026,4487.35222052,5805.16845329,4137.81623277,6620.17304747,4456.856049,6515.71975498,3835.61562021,3835.61562021,6288.70597243,3956.24042879,6257.98468606,13056.424196,14675.4900459,11922.7473201,15144.4042879,11763.2266462,10654.3460949,10935.7473201,10391.8269525,11046.719755,10272.1684533,9942.67840735,11012.1577335,9029.66921899,11492.4042879,8898.43950995,11697.1194487,13201.6477795,10644.9127106,13749.6554364,10501.5421133,0.388204276152808,0.747383997659291,0.679462332230579,2.2690650196495,11375.7524474728,11381.0012058205,2083.87537182149,9291.87707565133
271,14.9,10.5,10.9,353.68,0.02,10.54,10.91,19.6925,81,8387.26033691,4395.60336907,-8.81248492605344,-14.922622258788,0.0153859271589,0.00465130143632,-8.83272382235044,-14.9680799008875,6.11013733273461,6.13535607853709,-6.11013733273461,-6.13535607853709,-0.257430366130256,-0.257779365347516,-8.24025347333138,-14.4211141992885,6.18086072595713,-6.18086072595713,-0.272748795008742,2591.00459418,2846.63552833,2403.83460949,3121.78101072,2474.24655436,2968.01684533,2469.99846861,2316.33537519,2613.01837672,2316.33537519,2964.61408882,2833.58039816,3019.29402757,2669.77182236,3121.78101072,2474.24655436,2968.01684533,2469.99846861,2316.33537519,2613.01837672,2316.33537519,2964.61408882,1403.18376723,1668.81776417,1239.09341501,1779.73506891,1325.15620214,1718.56508423,1436.44410413,1191.57274119,1303.40122511,1225.27105666,1659.43491577,9714.72741194,10760.6967841,9175.43797856,11451.4548239,9067.34456355,9509.66156202,10342.6784074,8990.0245023,9646.36600306,10441.4257274,9810.67840735,7309.89433384,8043.59111792,6995.6906585,8333.20367534,6952.47166922,7753.13629403,7169.63399694,6921.64471669,7374.29555896,7234.65696784,8063.64012251,3948.19908116,4481.62940276,3673.27565084,4729.44563553,3727.94180704,4382.19295559,3566.6431853,3564.98774885,3984.28024502,3747.83154671,4629.41960184,15712.6294028,16098.7396631,15350.7871363,16325.4686064,15256.5558959,10320.2358346,10472.5957121,10144.0168453,10582.8376723,10023.1056662,11346.007657,11591.9264931,11102.3920368,11795.4410413,10978.151608,14120.2542113,14486.8361409,13792.7718224,14802.2603369,13590.2894334,0.578894682105637,1.20840385486835,1.11768245981592,3.74940570686812,11933.1458761037,12320.2605390447,4441.65869264659,7491.48718345713
272,9.1,5.9,6.7,862.97,0.01,5.94,6.69,12.49,77.0582822086,32125.2254601,3096.86349693,-6.81809443056996,-12.5114668330333,0.0310822229495,0.00973688789923,-6.78678487181288,-12.5842435407378,5.69337240246335,5.79745866892496,-5.69337240246335,-5.79745866892496,-0.294542246708089,-0.299285022222605,-9.37336588061669,-19.6418437999704,10.2684779193537,-10.2684779193537,-0.35389983503114,1755.90797546,1987.29294479,1612.9309816,2254.67177914,1842.55214724,2254.67177914,1545.80674847,1525.31134969,1761.26840491,1548.00306748,1731.16871166,2201.55368098,2428.59969325,2117.7898773,2254.67177914,1842.55214724,2254.67177914,1545.80674847,1525.31134969,1761.26840491,1548.00306748,1731.16871166,1007.83128834,1175.86196319,853.584355828,1302.04447853,1177.41104294,1255.98159509,788.292944785,761.450920245,1030.30521472,789.06595092,950.693251534,9968.52760736,11321.7193252,9229.49233129,12195.553681,9324.48466258,9183.92638037,11018.3650307,9087.76533742,10783.553681,11071.3466258,9900.46319018,6406.58128834,7000.77453988,5823.73466258,7230.42638037,5901.6196319,6499.86503067,5832.18711656,5755.23006135,6938.00306748,5864.18711656,6829.99846626,2999.80828221,3318.80828221,2584.02607362,3411.32361963,2688.8696319,3228.21319018,2524.07208589,2479.50920245,3315.43404908,2540.0107362,3134.01380368,16981.642638,17377.4662577,16383.1840491,17549.0291411,16057.1610429,9897.72852761,10070.7714724,9676.54754601,10116.2315951,9581.01993865,12096.5306748,12655.9631902,11770.6717791,13079.9018405,11702.952454,15337.8404908,15825.4371166,14985.059816,16281.1319018,14798.6380368,0.700470361569821,1.58590817217024,1.44754466824925,5.67713555987951,10485.3639697818,11134.33070337,5440.77163573569,5044.59233404614
273,7.8,5.3,5.4,594.18,0.01,5.3,5.4,41.6375,49.5360983103,30451.3794163,1402.07219662,-7.8407937374349,-14.4743947164247,0.0405373377826,0.0115610134091,-7.68527285043301,-14.5281169271831,6.6336009789898,6.84284407675007,-6.6336009789898,-6.84284407675007,-0.297268427407901,-0.308050421176395,-9.22270863890417,-20.934190568845,11.7114819299408,-11.7114819299408,-0.388351662061179,3567.84639017,4173.12288786,3175.24116743,4409.78033794,3170.03993856,4125.84485407,3139.1797235,3050.83870968,3377.33794163,3280.15821813,3699.44086022,3470.86328725,3859.16589862,3252.09677419,4409.78033794,3170.03993856,4125.84485407,3139.1797235,3050.83870968,3377.33794163,3280.15821813,3699.44086022,1922.39938556,2178.23963134,1758.31643625,2269.15514593,1758.33640553,2094.24423963,1735.03379416,1723.58678955,1874.85253456,1759.91705069,1933.31490015,8611.59754224,9537.59447005,7889.43932412,9937.71735791,9471.41013825,7954.69431644,9365.54070661,7776.15207373,7850.29800307,9924.52841782,8203.86943164,7021.7311828,7554.48387097,6403.69738863,7743.15360983,6683.60061444,7081.83563748,6591.08294931,6123.7311828,6264.17665131,7094.56835637,7279.99539171,4304.88479263,4746.70660522,3831.09984639,4954.3671275,3883.96466974,4512.92780338,3801.64976959,3732.96774194,3928.0015361,4205.3625192,4718.68970814,14153.8740399,14853.0952381,13486.2411674,15059.5837174,13198.311828,10269.4423963,10481.3548387,10082.8678955,10582.9493088,10024.9923195,11073.0844854,11535.6927803,10647.8725038,11727.7834101,10508.7895545,13346.1981567,13972.2826421,12820.5975422,14237.4761905,12634.2488479,0.414119986106129,0.808206390779266,0.734152140785877,2.4136682470317,12039.9468924769,12422.2843419369,2720.19040337696,9319.75648909995
274,8,6.2,6.6,763.94,0.01,6.19,6.56,35.44,49.0354938272,3863.32716049,1021.73765432,-8.2806186317656,-14.537439756995,0.0303392059193,0.00859402957729,-8.15881378939416,-14.4364688668138,6.2568211252294,6.27765507741968,-6.2568211252294,-6.27765507741968,-0.274204799489482,-0.277830340648335,-8.77735855386317,-19.5479413758028,10.7705828219396,-10.7705828219396,-0.380246029121805,2390.49845679,2829.625,2197.04166667,3053.35185185,2283.52314815,2994.00154321,2545.75308642,2128.74537037,2283.50154321,2201.23148148,3029.82253086,2722.64197531,2965.13271605,2589.42283951,3053.35185185,2283.52314815,2994.00154321,2545.75308642,2128.74537037,2283.50154321,2201.23148148,3029.82253086,1375.45524691,1609.05401235,1226.7808642,1780.57561728,1192.3117284,1644.33641975,1556.21759259,1179.26697531,1349.91358025,1445.86111111,1768.26234568,9397.91049383,10770.9290123,8401.03240741,11409.5030864,9786.20524691,8443.9382716,9762.48302469,8010.18055556,10566.5416667,11364.132716,9125.01234568,6566.7191358,7124.46759259,5965.61265432,7431.51234568,6872.62808642,6461.05401235,6039.79475309,5768.73919753,6480.82098765,6699.65123457,7312.72067901,3349.43981481,3802.55709877,2983.80092593,4198.63117284,3526.32716049,3472.16512346,3072.08950617,2847.4212963,3241.3132716,3453.28703704,4181.5632716,15580.4567901,16460.4969136,14891.9182099,16720.6820988,14759.9938272,9920.36574074,10192.529321,9763.00308642,10348.9799383,9737.09259259,11773.0231481,12279.183642,11304.1728395,12580.3070988,11069.7114198,14737.7561728,15201.7222222,14097.654321,15342.3549383,13736.367284,0.594432384081098,1.30482252407938,1.15740000619104,3.9313602011062,10931.1207493794,11519.7619447518,4401.44387500347,6529.67687437594
275,9.1,4.8,4.8,848.83,0.01,4.83,4.79,19.7925,49.6620795107,7431.36697248,880.032110092,-8.51367606037565,-14.6824627925094,0.0247221511108,0.00698442466198,-8.52741508645512,-14.6573934442087,6.16878673213377,6.12997835775353,-6.16878673213377,-6.12997835775353,-0.265940239936377,-0.264396333040497,-11.9199135797619,-19.1319419387517,7.21202835898971,-7.21202835898971,-0.232257565242431,1960.68960245,2111.77828746,1828.23700306,2183.6559633,2033.50764526,2180.1529052,1948.85474006,1768.09480122,1778.86544343,1769.35626911,2042.25382263,2406.35474006,2561.05351682,2303.73700306,2183.6559633,2033.50764526,2180.1529052,1948.85474006,1768.09480122,1778.86544343,1769.35626911,2042.25382263,1118.43272171,1324.20948012,981.819571865,1453.94342508,886.071865443,1452.00152905,1080.18960245,886.071865443,1196.90978593,1193.35168196,895.937308869,10196.7232416,11191.440367,8443.11009174,11555.2553517,8983.46941896,7947.70642202,11522.6253823,7927.28746177,10798.7247706,10790.9740061,8983.64831804,6689.41131498,7175.81192661,5811.00917431,7211.18960245,6126.95259939,5549.28440367,7181.28134557,5521.02752294,6829.67431193,6803.74923547,6133.22324159,3165.27522936,3302.67584098,2916.58562691,3309.3883792,2883.98012232,2984.08103976,3284.72324159,2870.24617737,3244.54434251,3225.21559633,2898.68807339,16803.5749235,17140.8853211,15996.058104,17180.6253823,15693.8960245,9974.4204893,10009.8134557,9917.67737003,10017.5611621,9890.25535168,12066.3853211,12287.8608563,11834.1636086,12318.1330275,11780.1804281,15284.6330275,15474.5321101,14834.8409786,15560.1207951,14540.8654434,0.677449531804032,1.51691965811312,1.38157159408429,5.20058005553688,10964.1325067294,11624.0728902181,5407.33976682496,5556.7927399044
276,8.5,6.4,6.6,990.3,0.01,6.39,6.63,27.3975,48.6901840491,21696.6411043,584.243865031,-8.23745838267369,-14.1626620235121,0.0242399394032,0.00863992938903,-8.21403746793165,-14.2741252151979,5.9252036408384,6.06008774726622,-5.9252036408384,-6.06008774726622,-0.264516597830526,-0.269479006918269,-10.3812776187162,-18.5093387478783,8.12806112916212,-8.12806112916212,-0.281339138840956,2143.69018405,2575.23006135,1952.92638037,2976.7898773,2051.59355828,2880.41717791,2699.88803681,1916.89723926,1985.21779141,1920.18251534,2579.27147239,2504.31441718,2757.11809816,2449.45552147,2976.7898773,2051.59355828,2880.41717791,2699.88803681,1916.89723926,1985.21779141,1920.18251534,2579.27147239,1147.60582822,1362.64570552,1050.00613497,1574.77453988,979.265337423,1482.92638037,1354.88190184,979.265337423,1149.9601227,1038.40030675,1379.84815951,10335.845092,11784.2960123,9294.67331288,12504.9156442,10930.5245399,9231.14417178,10159.5797546,8779.96625767,11916.9003067,12323.4815951,9357.75,7034.82822086,7401.13343558,6590.87883436,7525.34969325,6938.71625767,6582.51993865,6440.4493865,6440.4493865,7262.57668712,7052.05828221,7493.67791411,3351.85122699,3763.49386503,3169.66717791,4199.32515337,3390.95398773,3118.76226994,3165.36503067,3118.76226994,3462.90337423,3363.57668712,4199.32515337,16272.0168712,17011.3773006,15466.993865,17273.1349693,15266.4616564,9885.86042945,10196.2162577,9793.09969325,10523.9033742,9778.33588957,11989.9662577,12420,11385.2730061,12696.1441718,10940.0245399,15075.1993865,15470.0429448,14365.6947853,15681.6334356,13785.4616564,0.656447113353004,1.40354084395682,1.32287702519439,4.82151999804041,11426.2160153287,12034.9249091893,5371.89626531967,6054.31975000899
277,7.6,5.1,5.7,806.39,0.01,5.11,5.74,19.6575,51.1100917431,5812.1529052,2934.10244648,-8.97575422255464,-15.1067595936824,0.0299244023068,0.004891678258,-9.0318575228058,-15.0765115292709,6.13100537112777,6.04465400646507,-6.13100537112777,-6.04465400646507,-0.254583280545824,-0.25072845008337,NA,NA,NA,NA,NA,2267.43425076,2767.59480122,1959.37614679,2858.64984709,2537.0764526,2833.31192661,2135.81345566,1959.37614679,2858.64984709,2083.74923547,2065.02446483,2593.65137615,2993.35626911,2278.68654434,2858.64984709,2537.0764526,2833.31192661,2135.81345566,1959.37614679,2858.64984709,2083.74923547,2065.02446483,1232.35932722,1568.53975535,1063.33486239,1745.62079511,1249.13302752,1745.62079511,1190.71712538,1063.33486239,1725.14220183,1137.9587156,1205.97553517,9491.29663609,10645.3409786,7957.01223242,10821.1452599,10520.9082569,9028.08256881,10469.1896024,7957.01223242,10235.2782875,10249.8256881,7957.01223242,7046.29969419,7730.97706422,6360.93730887,7791.21253823,7687.72629969,7172.57492355,7085.9969419,6360.93730887,7659.54892966,7072.46024465,6410.62385321,3667.05045872,4031.85779817,3431.36697248,4146.9235474,3856.16207951,4006.68960245,3532.37155963,3431.36697248,4107.6941896,3542.43730887,3568.81192661,15921.5397554,16506.3042813,15349.0061162,16627.0152905,15349.0061162,10190.5137615,10374.3134557,10097.0168196,10455.1804281,10097.0168196,11365.1345566,11793.5611621,11079.2385321,11930.2217125,11079.2385321,14253.5917431,14836.0183486,13819.0993884,14946.8409786,13819.0993884,0.614340310603466,1.3035503021005,1.20928673285641,4.18591923135531,11361.8215763031,11737.0679076484,4591.25894006443,6770.56263623863
278,10.3,6.3,7,1230.8,0.01,6.27,6.97,25.1475,60.9589041096,19845.1887367,2331.26179604,-7.30651519679941,-12.9352438589387,0.0385918643615,0.0108751431207,-7.41880204310172,-13.1536392236179,5.62872866213929,5.73483718051613,-5.62872866213929,-5.73483718051613,-0.278075074732384,-0.278763084369257,-6.22553619937256,-11.5961487780855,5.37061257871292,-5.37061257871292,-0.301352682729271,1863.1826484,2204.7564688,1668.19634703,2409.25266362,1726.79756469,2388.32724505,2019.86453577,1520.36225266,1962.90563166,1568.61643836,1668.20852359,2420.88584475,2636.23744292,2204.66971081,2409.25266362,1726.79756469,2388.32724505,2019.86453577,1520.36225266,1962.90563166,1568.61643836,1668.20852359,1026.97412481,1495.83105023,833.170471842,1823.38356164,804.750380518,1706.84931507,1294.12480974,748.319634703,1100.32267884,801.417047184,817.04870624,10358.2785388,11091.4322679,9852.4870624,11665.4048706,11207.2374429,10057.1613394,10973.652968,9626.51598174,10799.7199391,11233.9802131,9828.37899543,6945.55403349,7216.39421613,6660.15829528,7362.9847793,6571.02891933,7173.70624049,6591.51598174,6506.49010654,6933.82343988,6871.73059361,7056.08066971,3169.95738204,3447.23135464,2955.10045662,3634.30593607,2989.22222222,3502.25114155,2930.90258752,2872.45814307,3308.17960426,3049.19939117,3252.35312024,16813.6073059,17293.0502283,16316.3926941,17559.2694064,16164.283105,9940.86149163,10151.3333333,9790.5890411,10239.8447489,9692.08219178,11974.2861492,12394.5205479,11604.7031963,12738.5175038,11397.8066971,15305.3120244,15676.3165906,14833.2252664,15948.9863014,14597.3348554,0.695096581356183,1.53495479850745,1.43199101420474,5.55945416714519,11160.5609770154,11775.4683079095,5620.54133408605,5540.01964292937
279,9.5,5.9,6.3,1004.44,0.01,5.95,6.31,16.2525,71.2789634146,21724.1829268,2316.26676829,-6.7026740489883,-12.3978699841132,0.0388234833926,0.00875127995912,-6.68417868660378,-12.4897809470974,5.69519593512486,5.80560226049365,-5.69519593512486,-5.80560226049365,-0.29816930477242,-0.302785776720287,-8.70000065175915,-12.0518908066502,3.35189015489105,-3.35189015489105,-0.161522151443827,1862.7652439,1997.125,1601.64481707,2040.69207317,1979.9847561,1979.9847561,1940.68292683,1381.49542683,1864.36128049,1381.49542683,1979.9847561,2350.52439024,2515.85670732,2178.52134146,2040.69207317,1979.9847561,1979.9847561,1940.68292683,1381.49542683,1864.36128049,1381.49542683,1979.9847561,1194.8597561,1535.51981707,892.132621951,1719.93445122,1136.52439024,1136.52439024,1475.05487805,667.902439024,1184.53506098,667.902439024,1136.52439024,10380.8216463,11245.7271341,9359.27286585,11831.7591463,8263.32012195,8263.32012195,10673.5381098,8263.32012195,10657.4405488,11797.2317073,8263.32012195,6392.79115854,6763.48170732,6089.1402439,6983.41463415,6405.36890244,6405.36890244,6169.71646341,5970.68140244,6799.29420732,6119.77286585,6405.36890244,2797.1875,3069.50914634,2560.02591463,3236.87042683,3123.16006098,3123.16006098,2561.00304878,2444.17682927,3035.69969512,2485.91920732,3123.16006098,16901.6509146,17480.5152439,16489.0304878,17902.0685976,16134.7743902,9727.68292683,9990.76219512,9569.57621951,10224.3140244,9509.92378049,12335.2439024,12778.679878,11792.5091463,13171.8155488,11265.9496951,15756.0106707,16154.5990854,15181.8993902,16520.0868902,14513.4176829,0.695715763590326,1.69049775951627,1.43377888520882,5.57280187629337,10615.9985725481,11468.8348240624,5627.08189158769,4988.91668096039
280,16.5,8.2,9.4,297.09,0.03,8.18,9.42,29.0975,55.5716486903,19611.7164869,2281.24807396,-5.40258070864951,-11.7071115524124,0.0761789420967,0.0122240333321,-5.74276582789872,-11.7809918747405,6.30453084376294,6.03822604684178,-6.30453084376294,-6.03822604684178,-0.368477161807914,-0.344573700989507,-2.54483611526462,-12.77035422748,10.2255181122154,-10.2255181122154,-0.667671630804092,1825.2742681,1916.69645609,1754.96456086,1956.83513097,1756.11093991,1859.26194145,1759.9183359,1754.96456086,1859.26194145,1754.96456086,1853.09244992,2273.09861325,2372.20647149,2229.56394453,1956.83513097,1756.11093991,1859.26194145,1759.9183359,1754.96456086,1859.26194145,1754.96456086,1853.09244992,1050.06317411,1136.74422188,997.942989214,1187.58705701,1005.02619414,1182.0770416,1008.03543914,997.942989214,1182.0770416,1002.38674884,1103.15562404,9464.37288136,10264.3636364,8649.90909091,10418.449923,10230.5654854,8649.90909091,10216.9599384,8649.90909091,8649.90909091,10230.7781202,9048.33281972,6700.09707242,7097.14021572,6477.60400616,7137.69029276,6567.21263482,6477.60400616,6557.10477658,6477.60400616,6477.60400616,6566.13097072,6784.21571649,3116.38212635,3326.81818182,2970.08628659,3378.82588598,2980.79969183,3097.13097072,2970.15100154,2970.08628659,3097.13097072,2978.13713405,3227.10631741,16682.614792,17003.4668721,16465,17077.1664099,16465,10064.03698,10195.1895223,9931.04776579,10223.9784284,9931.04776579,11592.5192604,12023.1263482,11407.2080123,12179.6902928,11407.2080123,14903.2742681,15325.3158706,14701.3343606,15497.9691834,14701.3343606,0.676646356801806,1.52275872024828,1.37929391903096,5.18517849441434,10618.928671341,11089.2890437589,5012.12805285726,5606.80061848369
